age	male	risk_cons	risk_cons_uci	risk_cons_lci	risk_respiratory	risk_respiratory_uci	risk_respiratory_lci	risk_cf	risk_cf_uci	risk_cf_lci	risk_asthmacat_2	risk_asthmacat_2_uci	risk_asthmacat_2_lci	risk_asthmacat_3	risk_asthmacat_3_uci	risk_asthmacat_3_lci	risk_cardiac	risk_cardiac_uci	risk_cardiac_lci	risk_diabcat_2	risk_diabcat_2_uci	risk_diabcat_2_lci	risk_diabcat_3	risk_diabcat_3_uci	risk_diabcat_3_lci	risk_diabcat_4	risk_diabcat_4_uci	risk_diabcat_4_lci	risk_hypertension	risk_hypertension_uci	risk_hypertension_lci	risk_af	risk_af_uci	risk_af_lci	risk_dvt_pe	risk_dvt_pe_uci	risk_dvt_pe_lci	risk_pad	risk_pad_uci	risk_pad_lci	risk_cancerExhaem_2	risk_cancerExhaem_2_uci	risk_cancerExhaem_2_lci	risk_cancerExhaem_3	risk_cancerExhaem_3_uci	risk_cancerExhaem_3_lci	risk_cancerExhaem_4	risk_cancerExhaem_4_uci	risk_cancerExhaem_4_lci	risk_cancerHaem_2	risk_cancerHaem_2_uci	risk_cancerHaem_2_lci	risk_cancerHaem_3	risk_cancerHaem_3_uci	risk_cancerHaem_3_lci	risk_cancerHaem_4	risk_cancerHaem_4_uci	risk_cancerHaem_4_lci	risk_liver	risk_liver_uci	risk_liver_lci	risk_stroke	risk_stroke_uci	risk_stroke_lci	risk_dementia	risk_dementia_uci	risk_dementia_lci	risk_tia	risk_tia_uci	risk_tia_lci	risk_neuro	risk_neuro_uci	risk_neuro_lci	risk_kidneyfn_2	risk_kidneyfn_2_uci	risk_kidneyfn_2_lci	risk_kidneyfn_3	risk_kidneyfn_3_uci	risk_kidneyfn_3_lci	risk_transplant	risk_transplant_uci	risk_transplant_lci	risk_dialysis	risk_dialysis_uci	risk_dialysis_lci	risk_spleen	risk_spleen_uci	risk_spleen_lci	risk_autoimmune	risk_autoimmune_uci	risk_autoimmune_lci	risk_ibd	risk_ibd_uci	risk_ibd_lci	risk_immunosuppression	risk_immunosuppression_uci	risk_immunosuppression_lci	risk_smi	risk_smi_uci	risk_smi_lci	risk_ldr	risk_ldr_uci	risk_ldr_lci	risk_ds	risk_ds_uci	risk_ds_lci	p50	p70	p80	p90
28	0	.0000403	.0001892	8.58e-06	.0001078	.0006114	.000019	4.87e-14		0	.0000976	.0004702	.0000203	.0001803	.0010433	.0000311	.0000638	.0003709	.000011	.0000754	.0004221	.0000135	.0001716	.0009251	.0000318	.000127	.0007803	.0000206	.0000641	.0003312	.0000124	3.57e-14		0	.0000801	.0004495	.0000142	.0001993	.0017351	.0000229	.0004412	.0030129	.0000646	.0003582	.0020605	.0000622	.0001499	.0009628	.0000234	.0033937	.028175	.0004043	.0004968	.0060831	.0000405	5.27e-14		0	.0002402	.0014595	.0000395	.0000215	.000214	2.15e-06	2.73e-14		0	.0001112	.0009951	.0000124	.0003701	.0019493	.0000702	.0003064	.0017521	.0000535	.0001601	.0025062	.0000102	.0000156	.0002767	8.94e-07	.0001031	.0021231	5.01e-06	.0001582	.001964	.0000127	.0000398	.000225	7.03e-06	.0000264	.0003119	2.21e-06	.0001826	.0016375	.0000204	.0001126	.0006441	.0000197	.0001727	.0009503	.0000314	.0002659	.0021339	.0000331	.000031	.0000601	.000091	.000162
29	0	.0000443	.0002068	9.48e-06	.0001186	.000669	.000021	5.36e-14		0	.0001074	.0005141	.0000225	.0001984	.0011411	.0000345	.0000702	.000406	.0000122	.000083	.0004615	.000015	.0001889	.0010109	.0000353	.0001397	.0008532	.0000229	.0000705	.000362	.0000138	3.93e-14		0	.0000881	.0004915	.0000158	.0002193	.0018985	.0000253	.0004855	.0032931	.0000715	.0003942	.0022526	.0000689	.000165	.0010526	.0000259	.003734	.0307899	.0004474	.0005467	.006668	.0000447	5.81e-14		0	.0002643	.0015961	.0000437	.0000237	.0002344	2.38e-06	3.01e-14		0	.0001223	.0010896	.0000137	.0004072	.0021293	.0000778	.0003372	.0019157	.0000593	.0001762	.0027431	.0000113	.0000171	.0003034	9.54e-07	.0001135	.0023338	5.48e-06	.000174	.0021519	.0000141	.0000438	.000246	7.81e-06	.000029	.0003415	2.44e-06	.000201	.0017918	.0000225	.000124	.0007041	.0000218	.00019	.0010402	.0000347	.0002926	.0023333	.0000367	.000031	.0000601	.000091	.000162
30	0	.0000487	.0002268	.0000105	.0001305	.0007343	.0000232	5.90e-14		0	.0001182	.0005641	.0000247	.0002182	.0012519	.000038	.0000772	.0004457	.0000134	.0000913	.000506	.0000165	.0002077	.0011083	.0000389	.0001537	.0009357	.0000252	.0000776	.0003969	.0000151	4.33e-14		0	.0000969	.000539	.0000174	.0002412	.0020823	.0000279	.000534	.0036091	.0000789	.0004335	.00247	.000076	.0001814	.0011539	.0000285	.0041056	.0337221	.0004933	.0006012	.007322	.0000492	6.38e-14		0	.0002907	.0017505	.0000482	.0000261	.0002573	2.62e-06	3.31e-14		0	.0001345	.0011958	.0000151	.0004479	.0023338	.0000859	.0003708	.0021009	.0000654	.0001938	.0030079	.0000125	.0000188	.0003332	1.07e-06	.0001248	.0025684	6.08e-06	.0001914	.0023623	.0000155	.0000481	.0002698	8.58e-06	.0000319	.0003747	2.74e-06	.000221	.0019651	.0000249	.0001363	.000772	.0000241	.000209	.0011423	.0000382	.0003218	.0025578	.0000404	.000031	.0000601	.000091	.000162
31	0	.0000535	.0002493	.0000115	.0001433	.0008075	.0000255	6.48e-14		0	.0001298	.0006203	.0000272	.0002397	.0013762	.0000417	.0000849	.0004902	.0000147	.0001003	.0005559	.0000181	.0002282	.0012175	.0000427	.0001688	.001028	.0000277	.0000852	.0004361	.0000167	4.75e-14		0	.0001065	.0005924	.0000191	.0002651	.0022874	.0000307	.0005867	.0039623	.0000868	.0004763	.0027136	.0000835	.0001994	.0012673	.0000314	.0045106	.0369818	.0005422	.0006606	.0080481	.0000541	7.02e-14		0	.0003194	.0019235	.000053	.0000286	.0002828	2.92e-06	3.63e-14		0	.0001478	.0013142	.0000166	.0004921	.0025634	.0000944	.0004074	.0023085	.0000718	.0002129	.0033021	.0000137	.0000207	.0003663	1.19e-06	.0001371	.0028281	6.62e-06	.0002103	.0025961	.000017	.0000529	.0002965	9.42e-06	.0000351	.0004116	2.98e-06	.0002429	.0021585	.0000273	.0001498	.0008481	.0000265	.0002296	.0012569	.000042	.0003536	.0028085	.0000445	.000031	.0000601	.000091	.000162
32	0	.0000588	.0002744	.0000126	.0001574	.0008888	.0000278	7.12e-14		0	.0001425	.0006829	.0000297	.0002632	.0015141	.0000457	.0000932	.0005397	.0000161	.0001102	.0006113	.0000198	.0002506	.0013388	.0000468	.0001854	.0011304	.0000304	.0000936	.0004796	.0000182	5.22e-14		0	.0001169	.0006515	.000021	.000291	.0025142	.0000336	.0006441	.0043532	.0000952	.0005229	.0029835	.0000916	.0002189	.0013928	.0000344	.004951	.0405715	.0005946	.0007253	.0088473	.0000592	7.70e-14		0	.0003507	.0021152	.0000581	.0000314	.0003109	3.16e-06	3.99e-14		0	.0001623	.0014452	.0000182	.0005403	.0028184	.0001035	.0004473	.0025388	.0000787	.0002338	.0036266	.000015	.0000227	.0004027	1.25e-06	.0001505	.0031133	7.27e-06	.0002309	.0028539	.0000187	.0000581	.0003262	.0000103	.0000385	.0004524	3.28e-06	.0002666	.0023722	.0000299	.0001644	.0009325	.000029	.0002521	.0013841	.0000459	.0003882	.0030858	.0000488	.000031	.0000601	.000091	.000162
33	0	.0000645	.000302	.0000138	.0001726	.0009778	.0000305	7.80e-14		0	.0001563	.0007517	.0000325	.0002887	.0016654	.00005	.0001022	.0005939	.0000176	.0001208	.000672	.0000217	.0002748	.0014718	.0000513	.0002033	.0012427	.0000333	.0001027	.0005273	.00002	5.73e-14		0	.0001282	.0007165	.0000229	.0003192	.0027629	.0000368	.0007065	.0047811	.0001042	.0005735	.0032793	.0001002	.0002401	.0015302	.0000377	.0054291	.0444849	.0006511	.0007955	.0097195	.0000648	8.45e-14		0	.0003846	.0023253	.0000636	.0000345	.0003418	3.46e-06	4.37e-14		0	.000178	.0015886	.00002	.0005926	.0030984	.0001132	.0004906	.0027913	.0000861	.0002564	.003982	.0000165	.0000249	.0004426	1.43e-06	.0001651	.003424	7.93e-06	.0002533	.0031356	.0000204	.0000637	.0003587	.0000113	.0000422	.000497	3.58e-06	.0002925	.0026063	.0000328	.0001804	.001025	.0000317	.0002765	.0015239	.0000501	.0004257	.0033898	.0000534	.000031	.0000601	.000091	.000162
34	0	.0000706	.0003319	.000015	.0001891	.0010743	.0000333	8.55e-14		0	.0001713	.0008263	.0000355	.0003163	.0018294	.0000547	.000112	.0006528	.0000192	.0001324	.0007377	.0000237	.0003011	.0016159	.0000561	.0002227	.0013645	.0000364	.0001125	.0005791	.0000218	6.27e-14		0	.0001405	.0007871	.0000251	.0003497	.0030329	.0000403	.000774	.0052447	.000114	.0006283	.0035997	.0001096	.000263	.0016791	.0000412	.0059467	.0487085	.0007122	.0008715	.0106627	.0000709	9.26e-14		0	.0004214	.002553	.0000695	.0000378	.0003753	3.81e-06	4.79e-14		0	.0001951	.0017443	.0000218	.0006492	.0034022	.0001237	.0005375	.0030652	.0000942	.0002809	.0043682	.0000181	.0000273	.0004859	1.55e-06	.0001809	.0037599	8.70e-06	.0002775	.003441	.0000224	.0000698	.000394	.0000123	.0000463	.0005454	3.93e-06	.0003204	.0028604	.0000359	.0001976	.0011253	.0000347	.000303	.0016755	.0000548	.0004664	.0037196	.0000584	.000031	.0000601	.000091	.000162
35	0	.0000773	.000364	.0000164	.000207	.0011777	.0000364	9.36e-14		0	.0001874	.0009065	.0000387	.0003461	.0020056	.0000597	.0001225	.000716	.000021	.0001449	.000808	.000026	.0003295	.0017705	.0000613	.0002438	.0014952	.0000397	.0001231	.0006344	.0000239	6.86e-14		0	.0001538	.0008628	.0000274	.0003827	.0033233	.000044	.000847	.005742	.0001247	.0006876	.0039429	.0001197	.0002879	.0018386	.0000451	.0065058	.0532226	.0007787	.0009537	.0116737	.0000775	1.01e-13		0	.0004612	.0027972	.0000759	.0000414	.0004113	4.17e-06	5.24e-14		0	.0002135	.0019117	.0000238	.0007104	.0037283	.0001352	.0005882	.0033588	.0001029	.0003074	.0047848	.0000197	.0000299	.0005326	1.67e-06	.000198	.0041197	9.48e-06	.0003036	.0037692	.0000244	.0000763	.0004318	.0000135	.0000506	.0005975	4.29e-06	.0003506	.0031336	.0000392	.0002162	.0012327	.0000379	.0003315	.0018383	.0000598	.0005104	.0040743	.0000638	.000031	.0000601	.000091	.000162
36	0	.0000845	.0003982	.0000179	.0002262	.0012874	.0000397	1.02e-13		0	.0002049	.0009916	.0000423	.0003782	.0021929	.0000652	.0001339	.0007832	.0000229	.0001583	.0008826	.0000284	.0003601	.0019346	.000067	.0002664	.0016343	.0000434	.0001345	.000693	.0000261	7.51e-14		0	.000168	.0009434	.0000299	.0004182	.0036335	.000048	.0009257	.0062706	.0001363	.0007515	.004307	.0001309	.0003146	.002008	.0000492	.0071083	.0580061	.0008513	.0010423	.012749	.0000848	1.11e-13		0	.000504	.0030568	.000083	.0000452	.0004498	4.53e-06	5.73e-14		0	.0002333	.0020903	.000026	.0007764	.0040748	.0001478	.0006428	.0036708	.0001124	.000336	.0052314	.0000215	.0000327	.0005826	1.85e-06	.0002164	.0045025	.0000104	.0003318	.0041192	.0000267	.0000834	.0004721	.0000147	.0000553	.0006531	4.71e-06	.0003832	.0034252	.0000428	.0002363	.0013468	.0000414	.0003623	.0020113	.0000652	.0005579	.0044528	.0000698	.000031	.0000601	.000091	.000162
37	0	.0000922	.0004341	.0000196	.0002469	.001403	.0000434	1.12e-13		0	.0002236	.0010815	.0000462	.0004128	.0023907	.0000712	.0001462	.0008543	.000025	.0001728	.0009611	.0000311	.000393	.0021076	.0000733	.0002908	.0017812	.0000474	.0001468	.0007548	.0000286	8.19e-14		0	.0001834	.0010287	.0000327	.0004564	.0039629	.0000525	.0010103	.0068291	.0001491	.0008202	.0046907	.0001432	.0003434	.0021867	.0000539	.0077557	.0630435	.0009305	.0011375	.0138857	.0000926	1.21e-13		0	.0005501	.0033307	.0000907	.0000493	.0004907	4.95e-06	6.25e-14		0	.0002546	.0022797	.0000284	.0008474	.0044406	.0001615	.0007016	.0039999	.0001229	.0003667	.0057083	.0000235	.0000356	.0006359	1.97e-06	.0002361	.0049072	.0000113	.0003622	.0044907	.0000291	.0000911	.0005147	.0000161	.0000604	.0007123	5.13e-06	.0004183	.0037346	.0000468	.000258	.0014672	.0000453	.0003955	.002194	.0000712	.0006088	.0048543	.0000762	.000031	.0000601	.000091	.000162
38	0	.0001005	.0004719	.0000214	.000269	.0015246	.0000474	1.22e-13		0	.0002437	.0011761	.0000505	.0004499	.0025992	.0000778	.0001593	.0009291	.0000273	.0001883	.0010436	.000034	.0004283	.0022897	.00008	.0003169	.0019363	.0000518	.00016	.0008196	.0000312	8.93e-14		0	.0001999	.0011185	.0000357	.0004974	.0043121	.0000573	.001101	.0074179	.000163	.0008938	.005094	.0001566	.0003742	.0023748	.0000589	.0084494	.0683349	.0010167	.0012396	.015084	.0001012	1.32e-13		0	.0005995	.0036193	.0000992	.0000538	.0005341	5.42e-06	6.82e-14		0	.0002775	.0024803	.000031	.0009235	.0048262	.0001764	.0007646	.0043464	.0001343	.0003996	.0062167	.0000256	.0000388	.0006925	2.21e-06	.0002573	.0053334	.0000124	.0003947	.0048839	.0000318	.0000992	.0005595	.0000176	.0000658	.000775	5.60e-06	.0004558	.0040625	.0000511	.0002811	.0015938	.0000495	.000431	.0023866	.0000778	.0006635	.0052795	.0000832	.000031	.0000601	.000091	.000162
