age	male	risk_cons	risk_cons_uci	risk_cons_lci	risk_respiratory	risk_respiratory_uci	risk_respiratory_lci	risk_cf	risk_cf_uci	risk_cf_lci	risk_asthmacat_2	risk_asthmacat_2_uci	risk_asthmacat_2_lci	risk_asthmacat_3	risk_asthmacat_3_uci	risk_asthmacat_3_lci	risk_cardiac	risk_cardiac_uci	risk_cardiac_lci	risk_diabcat_2	risk_diabcat_2_uci	risk_diabcat_2_lci	risk_diabcat_3	risk_diabcat_3_uci	risk_diabcat_3_lci	risk_diabcat_4	risk_diabcat_4_uci	risk_diabcat_4_lci	risk_hypertension	risk_hypertension_uci	risk_hypertension_lci	risk_af	risk_af_uci	risk_af_lci	risk_dvt_pe	risk_dvt_pe_uci	risk_dvt_pe_lci	risk_pad	risk_pad_uci	risk_pad_lci	risk_cancerExhaem_2	risk_cancerExhaem_2_uci	risk_cancerExhaem_2_lci	risk_cancerExhaem_3	risk_cancerExhaem_3_uci	risk_cancerExhaem_3_lci	risk_cancerExhaem_4	risk_cancerExhaem_4_uci	risk_cancerExhaem_4_lci	risk_cancerHaem_2	risk_cancerHaem_2_uci	risk_cancerHaem_2_lci	risk_cancerHaem_3	risk_cancerHaem_3_uci	risk_cancerHaem_3_lci	risk_cancerHaem_4	risk_cancerHaem_4_uci	risk_cancerHaem_4_lci	risk_liver	risk_liver_uci	risk_liver_lci	risk_stroke	risk_stroke_uci	risk_stroke_lci	risk_dementia	risk_dementia_uci	risk_dementia_lci	risk_tia	risk_tia_uci	risk_tia_lci	risk_neuro	risk_neuro_uci	risk_neuro_lci	risk_kidneyfn_2	risk_kidneyfn_2_uci	risk_kidneyfn_2_lci	risk_kidneyfn_3	risk_kidneyfn_3_uci	risk_kidneyfn_3_lci	risk_transplant	risk_transplant_uci	risk_transplant_lci	risk_dialysis	risk_dialysis_uci	risk_dialysis_lci	risk_spleen	risk_spleen_uci	risk_spleen_lci	risk_autoimmune	risk_autoimmune_uci	risk_autoimmune_lci	risk_ibd	risk_ibd_uci	risk_ibd_lci	risk_immunosuppression	risk_immunosuppression_uci	risk_immunosuppression_lci	risk_smi	risk_smi_uci	risk_smi_lci	risk_ldr	risk_ldr_uci	risk_ldr_lci	risk_ds	risk_ds_uci	risk_ds_lci	p50	p70	p80	p90
28	1	.0000283	.0000972	8.23e-06	.0000511	.0002314	.0000113	4.76e-14		0	.0000234	.0000861	6.38e-06	.0000614	.0003507	.0000107	.0000504	.0002028	.0000125	.0000916	.0003578	.0000234	.0001103	.0004354	.000028	.0001868	.0007433	.0000469	.0000294	.0001104	7.81e-06	.0000185	.0001218	2.80e-06	.0000773	.0003229	.0000185	.0001304	.0006583	.0000258	.0004371	.0024169	.000079	.0001979	.0010762	.0000364	.0001422	.0006978	.000029	.0007358	.0052616	.0001027	.000366	.0024544	.0000545	.0001371	.0008876	.0000212	.0001113	.000466	.0000266	.0000815	.000396	.0000168	.0003138	.0014941	.0000659	.0000158	.0001816	1.37e-06	.0000854	.0003908	.0000187	.0000653	.0003571	.0000119	.0001099	.000946	.0000128	.0000231	.0002085	2.56e-06	.0000874	.0008247	9.24e-06	3.89e-14		0	.0000187	.0000872	3.99e-06	.0000649	.0003124	.0000135	.0000995	.0010612	9.36e-06	.0000284	.0001425	5.66e-06	.0001484	.0005883	.0000374	.0001672	.0008556	.0000327	.0000159	.0000368	.0000587	.0001128
29	1	.0000332	.0001111	9.95e-06	.00006	.000266	.0000135	5.60e-14		0	.0000275	.0000987	7.69e-06	.0000722	.000404	.0000129	.0000592	.0002329	.0000151	.0001076	.0004101	.0000283	.0001297	.000499	.0000337	.0002195	.0008523	.0000565	.0000345	.0001265	9.42e-06	.0000218	.0001405	3.40e-06	.0000909	.0003705	.0000223	.0001532	.0007576	.000031	.0005136	.0027835	.0000947	.0002326	.0012398	.0000436	.0001671	.000802	.0000348	.0008646	.0060764	.0001227	.00043	.0028315	.0000653	.0001611	.0010237	.0000253	.0001308	.0005344	.000032	.0000958	.0004556	.0000201	.0003688	.0017197	.000079	.0000186	.0002105	1.61e-06	.0001004	.0004488	.0000225	.0000768	.0004115	.0000143	.0001292	.0010946	.0000153	.0000271	.0002411	3.04e-06	.0001027	.0009543	.000011	4.56e-14		0	.0000219	.0001003	4.77e-06	.0000763	.0003591	.0000162	.0001169	.0012293	.0000111	.0000334	.0001639	6.79e-06	.0001744	.0006751	.0000451	.0001965	.0009835	.0000393	.0000159	.0000368	.0000587	.0001128
30	1	.000039	.000128	.0000119	.0000705	.0003078	.0000162	6.56e-14		0	.0000323	.000114	9.18e-06	.0000847	.000468	.0000153	.0000695	.0002694	.0000179	.0001263	.0004733	.0000337	.0001522	.000576	.0000402	.0002576	.0009842	.0000674	.0000405	.000146	.0000113	.0000256	.000163	3.99e-06	.0001066	.0004281	.0000266	.0001799	.000877	.0000369	.0006028	.0032234	.0001126	.000273	.0014362	.0000519	.0001961	.0009273	.0000415	.0010148	.0070496	.0001457	.0005048	.0032827	.0000775	.0001891	.0011867	.0000301	.0001536	.0006171	.0000382	.0001124	.0005274	.000024	.0004329	.0019914	.0000941	.0000218	.0002447	1.97e-06	.0001179	.0005186	.0000268	.0000901	.0004768	.000017	.0001516	.0012719	.0000181	.0000319	.0002799	3.64e-06	.0001206	.0011086	.0000131	5.36e-14		0	.0000257	.0001161	5.72e-06	.0000895	.0004152	.0000193	.0001373	.0014296	.0000132	.0000392	.0001895	8.11e-06	.0002047	.0007802	.0000537	.0002307	.0011371	.0000468	.0000159	.0000368	.0000587	.0001128
31	1	.0000458	.0001485	.0000141	.0000826	.0003579	.0000191	7.69e-14		0	.0000379	.0001324	.0000108	.0000993	.0005445	.0000181	.0000815	.0003131	.0000212	.0001481	.0005493	.0000399	.0001784	.0006686	.0000476	.0003021	.0011427	.0000798	.0000475	.0001694	.0000133	.00003	.0001898	4.71e-06	.000125	.0004972	.0000314	.0002109	.00102	.0000436	.0007067	.0037483	.0001331	.0003201	.0016708	.0000613	.0002299	.0010774	.0000491	.0011897	.0082062	.000172	.0005918	.0038198	.0000916	.0002217	.0013808	.0000356	.0001801	.0007163	.0000452	.0001318	.0006133	.0000283	.0005075	.0023165	.0001111	.0000256	.0002853	2.26e-06	.0001382	.0006024	.0000317	.0001056	.0005549	.0000201	.0001778	.0014825	.0000213	.0000373	.000326	4.29e-06	.0001413	.0012918	.0000154	6.28e-14		0	.0000302	.0001349	6.74e-06	.0001049	.0004825	.0000228	.0001609	.001667	.0000155	.000046	.0002203	9.60e-06	.00024	.0009067	.0000635	.0002704	.0013207	.0000554	.0000159	.0000368	.0000587	.0001128
32	1	.0000536	.000173	.0000166	.0000967	.0004174	.0000224	9.00e-14		0	.0000443	.0001546	.0000127	.0001163	.0006352	.0000213	.0000955	.0003653	.0000249	.0001734	.0006399	.000047	.0002089	.0007789	.000056	.0003536	.0013315	.0000939	.0000556	.0001974	.0000157	.0000351	.0002216	5.54e-06	.0001464	.0005795	.000037	.0002469	.0011897	.0000512	.0008274	.0043702	.0001564	.0003747	.001949	.000072	.0002692	.0012556	.0000577	.0013927	.0095717	.0002019	.0006928	.0044551	.0001076	.0002595	.0016106	.0000418	.0002108	.0008346	.0000532	.0001543	.0007154	.0000333	.0005941	.0027025	.0001305	.0000299	.0003332	2.68e-06	.0001618	.000702	.0000373	.0001237	.0006474	.0000236	.0002081	.0017312	.000025	.0000437	.0003804	5.01e-06	.0001655	.0015079	.0000181	7.35e-14		0	.0000353	.0001574	7.93e-06	.0001229	.0005625	.0000268	.0001884	.0019472	.0000182	.0000539	.0002568	.0000113	.000281	.0010577	.0000746	.0003166	.0015385	.0000651	.0000159	.0000368	.0000587	.0001128
33	1	.0000626	.0002021	.0000194	.0001131	.0004876	.0000262	1.05e-13		0	.0000518	.0001807	.0000149	.0001359	.0007419	.0000249	.0001116	.0004269	.0000291	.0002027	.0007467	.000055	.0002442	.0009091	.0000656	.0004134	.0015543	.0001099	.000065	.0002304	.0000184	.000041	.0002588	6.50e-06	.0001711	.0006767	.0000433	.0002886	.0013896	.0000599	.0009671	.0051006	.000183	.000438	.002276	.0000842	.0003147	.0014655	.0000675	.0016279	.0111711	.0002363	.0008099	.0052007	.0001259	.0003034	.0018806	.0000489	.0002464	.000974	.0000623	.0001804	.0008357	.0000389	.0006945	.0031565	.0001526	.000035	.0003893	3.16e-06	.0001891	.0008194	.0000436	.0001446	.0007561	.0000277	.0002433	.0020228	.0000293	.0000511	.0004442	5.90e-06	.0001934	.0017611	.0000212	8.59e-14		0	.0000413	.0001838	9.30e-06	.0001436	.0006567	.0000314	.0002203	.0022756	.0000213	.000063	.0002999	.0000132	.0003284	.0012363	.0000872	.0003701	.0017947	.0000763	.0000159	.0000368	.0000587	.0001128
34	1	.0000731	.0002361	.0000226	.000132	.0005695	.0000306	1.23e-13		0	.0000605	.0002112	.0000173	.0001586	.0008662	.000029	.0001302	.0004988	.000034	.0002366	.0008714	.0000642	.000285	.001061	.0000765	.0004824	.0018141	.0001282	.0000759	.0002689	.0000214	.0000479	.0003022	7.57e-06	.0001997	.0007899	.0000505	.0003368	.0016226	.0000699	.0011286	.0059505	.0002136	.0005112	.0026567	.0000983	.0003672	.0017102	.0000788	.0018996	.0130283	.0002756	.0009451	.0060684	.0001469	.0003541	.0021949	.000057	.0002876	.0011367	.0000727	.0002106	.0009759	.0000454	.0008105	.0036849	.0001781	.0000408	.0004545	3.64e-06	.0002207	.0009565	.0000509	.0001687	.0008829	.0000322	.0002839	.0023619	.0000341	.0000597	.0005185	6.85e-06	.0002257	.0020556	.0000248	1.00e-13		0	.0000482	.0002146	.0000108	.0001676	.0007668	.0000367	.0002571	.0026578	.0000249	.0000735	.0003501	.0000154	.0003833	.001445	.0001016	.0004319	.0020933	.000089	.0000159	.0000368	.0000587	.0001128
35	1	.0000851	.0002753	.0000263	.0001537	.0006638	.0000356	1.43e-13		0	.0000705	.0002465	.0000201	.0001848	.0010099	.0000338	.0001517	.0005817	.0000396	.0002756	.0010151	.0000748	.000332	.001236	.0000892	.000562	.0021136	.0001493	.0000884	.0003134	.0000249	.0000558	.0003523	8.82e-06	.0002326	.0009206	.0000588	.0003923	.0018916	.0000814	.0013146	.0069293	.0002488	.0005955	.0030955	.0001144	.0004277	.0019927	.0000918	.0022125	.0151645	.000321	.0011009	.0070689	.000171	.0004124	.0025576	.0000665	.000335	.0013245	.0000847	.0002453	.0011378	.0000529	.0009441	.0042931	.0002074	.0000475	.0005298	4.29e-06	.0002571	.0011147	.0000592	.0001966	.001029	.0000376	.0003307	.0027531	.0000397	.0000695	.0006042	7.99e-06	.000263	.0023955	.0000288	1.17e-13		0	.0000561	.0002502	.0000126	.0001953	.0008938	.0000426	.0002994	.0030991	.0000289	.0000856	.0004079	.0000179	.0004465	.0016862	.0001182	.0005031	.0024375	.0001038	.0000159	.0000368	.0000587	.0001128
36	1	.000099	.0003201	.0000306	.0001787	.0007715	.0000414	1.66e-13		0	.0000819	.0002869	.0000234	.0002148	.0011742	.0000393	.0001764	.0006763	.000046	.0003204	.0011786	.0000871	.000386	.0014353	.0001038	.0006533	.0024546	.0001737	.0001027	.0003641	.000029	.0000648	.0004095	.0000103	.0002705	.0010696	.0000684	.0004561	.0021988	.0000945	.0015282	.0080454	.0002895	.0006922	.0035961	.0001331	.0004973	.0023153	.0001068	.0025717	.0175989	.0003734	.0012797	.008212	.0001988	.0004795	.0029722	.0000772	.0003895	.0015387	.0000985	.0002852	.0013226	.0000615	.0010975	.0049855	.0002412	.0000553	.000616	4.95e-06	.0002989	.0012955	.0000689	.0002285	.0011957	.0000436	.0003845	.0032005	.0000461	.0000808	.0007024	9.30e-06	.0003057	.0027843	.0000336	1.36e-13		0	.0000653	.0002908	.0000147	.000227	.001039	.0000496	.0003481	.0036049	.0000336	.0000995	.0004742	.0000209	.0005191	.0019616	.0001373	.0005849	.0028306	.0001208	.0000159	.0000368	.0000587	.0001128
37	1	.0001148	.0003706	.0000356	.0002073	.0008931	.0000481	1.93e-13		0	.000095	.0003324	.0000272	.0002492	.0013606	.0000456	.0002046	.000783	.0000535	.0003717	.0013629	.0001013	.0004477	.00166	.0001207	.0007578	.0028389	.0002022	.0001192	.0004211	.0000337	.0000752	.0004743	.0000119	.0003137	.0012378	.0000795	.0005291	.0025465	.0001099	.0017726	.0093063	.0003366	.000803	.0041621	.0001547	.0005769	.0026806	.000124	.0029828	.0203494	.000434	.0014845	.0095075	.000231	.0005562	.0034425	.0000898	.0004518	.0017806	.0001146	.0003308	.0015317	.0000714	.0012731	.0057656	.0002806	.0000641	.0007141	5.78e-06	.0003467	.0015002	.0000801	.0002651	.0013844	.0000507	.0004461	.0037082	.0000536	.0000937	.0008141	.0000108	.0003547	.0032262	.0000389	1.58e-13		0	.0000757	.0003367	.000017	.0002633	.0012036	.0000576	.0004038	.0041806	.0000389	.0001155	.0005491	.0000243	.0006022	.0022731	.0001594	.0006785	.0032754	.0001404	.0000159	.0000368	.0000587	.0001128
