age	male	risk_cons	risk_cons_uci	risk_cons_lci	risk_respiratory	risk_respiratory_uci	risk_respiratory_lci	risk_cf	risk_cf_uci	risk_cf_lci	risk_asthmacat_2	risk_asthmacat_2_uci	risk_asthmacat_2_lci	risk_asthmacat_3	risk_asthmacat_3_uci	risk_asthmacat_3_lci	risk_cardiac	risk_cardiac_uci	risk_cardiac_lci	risk_diabcat_2	risk_diabcat_2_uci	risk_diabcat_2_lci	risk_diabcat_3	risk_diabcat_3_uci	risk_diabcat_3_lci	risk_diabcat_4	risk_diabcat_4_uci	risk_diabcat_4_lci	risk_hypertension	risk_hypertension_uci	risk_hypertension_lci	risk_af	risk_af_uci	risk_af_lci	risk_dvt_pe	risk_dvt_pe_uci	risk_dvt_pe_lci	risk_pad	risk_pad_uci	risk_pad_lci	risk_cancerExhaem_2	risk_cancerExhaem_2_uci	risk_cancerExhaem_2_lci	risk_cancerExhaem_3	risk_cancerExhaem_3_uci	risk_cancerExhaem_3_lci	risk_cancerExhaem_4	risk_cancerExhaem_4_uci	risk_cancerExhaem_4_lci	risk_cancerHaem_2	risk_cancerHaem_2_uci	risk_cancerHaem_2_lci	risk_cancerHaem_3	risk_cancerHaem_3_uci	risk_cancerHaem_3_lci	risk_cancerHaem_4	risk_cancerHaem_4_uci	risk_cancerHaem_4_lci	risk_liver	risk_liver_uci	risk_liver_lci	risk_stroke	risk_stroke_uci	risk_stroke_lci	risk_dementia	risk_dementia_uci	risk_dementia_lci	risk_tia	risk_tia_uci	risk_tia_lci	risk_neuro	risk_neuro_uci	risk_neuro_lci	risk_kidneyfn_2	risk_kidneyfn_2_uci	risk_kidneyfn_2_lci	risk_kidneyfn_3	risk_kidneyfn_3_uci	risk_kidneyfn_3_lci	risk_transplant	risk_transplant_uci	risk_transplant_lci	risk_dialysis	risk_dialysis_uci	risk_dialysis_lci	risk_spleen	risk_spleen_uci	risk_spleen_lci	risk_autoimmune	risk_autoimmune_uci	risk_autoimmune_lci	risk_ibd	risk_ibd_uci	risk_ibd_lci	risk_immunosuppression	risk_immunosuppression_uci	risk_immunosuppression_lci	risk_smi	risk_smi_uci	risk_smi_lci	risk_ldr	risk_ldr_uci	risk_ldr_lci	risk_ds	risk_ds_uci	risk_ds_lci	p50	p70	p80	p90
28	1	1	1	.0188764	1	1	.0561836	.0008061		0	1	1	.0162474	1	1	.0948741	1	1	.0469559	1	1	.0451642	1	1	.0455108	1	1	.0386747	1	1	.0311809	1	1	.0208635	1	1	.0475547	1	1	.0358737	1	1	.4174771	1	1	.0481552	1	1	.0254862	.0001425		0	.0002646		0	.0006008		0	1	1	.1080781	1	1	.0172934	.0003553		0	1	1	.0331436	1	1	.1103874	1	1	.0865417	1	1	.3023278	1	1	.0044418	1	1	.0123872	1	1	.049826	1	1	.0502061	1	1	.0080861	1	1	.1953163	1	1	.0456999	1	1	.0455062	1	1	.0842219	1	1	1	1
29	1	1	1	.0207805	1	1	.0617287	.0008873		0	1	1	.0178872	1	1	.1040232	1	1	.0516128	1	1	.0496532	1	1	.0500321	1	1	.0425346	1	1	.0343047	1	1	.0229653	1	1	.0522723	1	1	.0394579	1	1	.4487371	1	1	.0529332	1	1	.0280508	.0001568		0	.0002913		0	.0006613		0	1	1	.1184191	1	1	.0190387	.0003911		0	1	1	.0364584	1	1	.1209363	1	1	.0949258	1	1	.3274794	1	1	.0048935	1	1	.0136411	1	1	.0547687	1	1	.0551823	1	1	.0089063	1	1	.2129235	1	1	.050243	1	1	.0500218	1	1	.0924163	1	1	1	1
30	1	1	1	.0228954	1	1	.067862	.000978		0	1	1	.0197091	1	1	.1140975	1	1	.0567692	1	1	.0546252	1	1	.0550396	1	1	.0468128	1	1	.0377699	1	1	.0252994	1	1	.0574954	1	1	.0434315	1	1	.4815612	1	1	.0582232	1	1	.0308973	.0001729		0	.0003211		0	.0007289		0	1	1	.1297879	1	1	.0209774	.0004311		0	1	1	.0401344	1	1	.1325303	1	1	.104167	1	1	.3544077	1	1	.0053961	1	1	.0150349	1	1	.06024	1	1	.0606903	1	1	.0098183	1	1	.2320662	1	1	.0552741	1	1	.0550219	1	1	.1014507	1	1	1	1
31	1	1	1	.0252537	1	1	.0746697	.0010798		0	1	1	.021741	1	1	.1252234	1	1	.0624995	1	1	.0601521	1	1	.0606056	1	1	.0515721	1	1	.0416285	1	1	.0279016	1	1	.0632993	1	1	.0478533	1	1	.5159403	1	1	.0641014	1	1	.0340689	.0001909		0	.0003545		0	.0008048		0	1	1	.1423217	1	1	.0231398	.000476		0	1	1	.0442267	1	1	.1453081	1	1	.1143848	1	1	.3832299	1	1	.0059574	1	1	.0165904	1	1	.0663177	1	1	.0668088	1	1	.0108367	1	1	.2529097	1	1	.0608659	1	1	.0605785	1	1	.1114419	1	1	1	1
32	1	1	1	.0278945	1	1	.0822534	.0011944		0	1	1	.0240172	1	1	.1375479	1	1	.0688917	1	1	.0663195	1	1	.066816	1	1	.0568872	1	1	.0459427	1	1	.0308148	1	1	.0697728	1	1	.0527932	1	1	.5518268	1	1	.0706575	1	1	.0376173	.0002111		0	.0003921		0	.0008902		0	1	1	.1561787	1	1	.0255617	.0005265		0	1	1	.0488005	1	1	.1594296	1	1	.1257182	1	1	.4140561	1	1	.0065871	1	1	.0183339	1	1	.0730943	1	1	.0736306	1	1	.0119787	1	1	.2756353	1	1	.0671044	1	1	.0667772	1	1	.122526	1	1	1	1
33	1	1	1	.0308644	1	1	.0907326	.0013238		0	1	1	.0265778	1	1	.1512405	1	1	.0760497	1	1	.0732281	1	1	.0737723	1	1	.0628466	1	1	.0507858	1	1	.0340903	1	1	.0770208	1	1	.0583342	1	1	.5891184	1	1	.0779976	1	1	.0416036	.000234		0	.0004346		0	.0009867		0	1	1	.1715401	1	1	.0282861	.0005836		0	1	1	.0539334	1	1	.1750776	1	1	.1383284	1	1	.4469777	1	1	.0072968	1	1	.0202966	1	1	.0806783	1	1	.0812653	1	1	.0132651	1	1	.3004375	1	1	.074091	1	1	.0737187	1	1	.1348607	1	1	1	1
34	1	1	1	.0342188	1	1	.100247	.0014705		0	1	1	.0294713	1	1	.1664951	1	1	.0840958	1	1	.0809968	1	1	.0815938	1	1	.0695549	1	1	.0562453	1	1	.0377889	1	1	.0851666	1	1	.0645741	1	1	.6276389	1	1	.0862462	1	1	.0461009	.00026		0	.0004828		0	.001096		0	1	1	.1886111	1	1	.0313641	.0006483		0	1	1	.0597172	1	1	.1924587	1	1	.1524007	1	1	.4820527	1	1	.0081003	1	1	.0225161	1	1	.0891973	1	1	.0898416	1	1	.0147208	1	1	.3275176	1	1	.0819452	1	1	.0815217	1	1	.1486275	1	1	1	1
35	1	1	1	.038024	1	1	.1109594	.0016374		0	1	1	.0327551	1	1	.1835309	1	1	.093173	1	1	.0897647	1	1	.0904203	1	1	.0771347	1	1	.0624244	1	1	.041983	1	1	.0943545	1	1	.0716286	1	1	.6671169	1	1	.095549	1	1	.0511951	.0002895		0	.0005377		0	.0012205		0	1	1	.2076214	1	1	.0348569	.0007219		0	1	1	.0662602	1	1	.2118037	1	1	.1681459	1	1	.5192851	1	1	.0090142	1	1	.0250371	1	1	.0988002	1	1	.0995095	1	1	.0163755	1	1	.3570754	1	1	.0908069	1	1	.0903251	1	1	.1640332	1	1	1	1
36	1	1	1	.0423583	1	1	.1230573	.0018281		0	1	1	.0364976	1	1	.2025918	1	1	.1034477	1	1	.0996937	1	1	.1004146	1	1	.08573	1	1	.0694442	1	1	.0467585	1	1	.1047518	1	1	.0796327	1	1	.7071652	1	1	.1060752	1	1	.0569883	.0003232		0	.0006004		0	.0013627		0	1	1	.2288226	1	1	.0388367	.0008061		0	1	1	.0736897	1	1	.2333649	1	1	.1858012	1	1	.5586005	1	1	.0100584	1	1	.027913	1	1	.1096597	1	1	.1104431	1	1	.0182648	1	1	.389295	1	1	.1008387	1	1	.1002906	1	1	.1813104	1	1	1	1
37	1	1	1	.0473141	1	1	.1367554	.0020469		0	1	1	.0407796	1	1	.2239449	1	1	.1151117	1	1	.1109712	1	1	.1117647	1	1	.0955078	1	1	.0774467	1	1	.0522165	1	1	.1165521	1	1	.0887443	1	1	.7472636	1	1	.1180196	1	1	.0636001	.000362		0	.0006722		0	.0015258		0	1	1	.2524852	1	1	.0433891	.0009026		0	1	1	.0821542	1	1	.257412	1	1	.2056288	1	1	.5998162	1	1	.0112566	1	1	.0312069	1	1	.1219746	1	1	.1228427	1	1	.0204309	1	1	.4243258	1	1	.1122285	1	1	.1116048	1	1	.200717	1	1	1	1
38	1	1	1	.0530005	1	1	.1522963	.0022988		0	1	1	.0456964	1	1	.2478746	1	1	.1283845	1	1	.1238116	1	1	.1246859	1	1	.1066607	1	1	.086597	1	1	.0584757	1	1	.1299759	1	1	.0991455	1	1	.7867519	1	1	.1316049	1	1	.0711704	.0004065		0	.000755		0	.0017136		0	1	1	.2788894	1	1	.0486151	.0010137		0	1	1	.0918263	1	1	.2842234	1	1	.2279123	1	1	.642609	1	1	.0126371	1	1	.0349939	1	1	.1359709	1	1	.1369361	1	1	.0229242	1	1	.4622552	1	1	.1251912	1	1	.1244815	1	1	.2225323	1	1	1	1
39	1	1	1	.0595445	1	1	.1699494	.0025901		0	1	1	.05136	1	1	.2746732	1	1	.1435134	1	1	.1384573	1	1	.1394213	1	1	.1194082	1	1	.0970852	1	1	.0656748	1	1	.1452717	1	1	.111045	1	1	.8248392	1	1	.1470813	1	1	.0798612	.0004581		0	.0008508		0	.0019309		0	1	1	.3083127	1	1	.0546327	.0011423		0	1	1	.102904	1	1	.3140724	1	1	.2529492	1	1	.686484	1	1	.0142332	1	1	.039362	1	1	.1519023	1	1	.152979	1	1	.0258042	1	1	.5030757	1	1	.1399694	1	1	.1391618	1	1	.2470508	1	1	1	1
40	1	1	1	.0670937	1	1	.1900077	.0029284		0	1	1	.0579001	1	1	.3046255	1	1	.1607724	1	1	.1551777	1	1	.1562412	1	1	.1339972	1	1	.1091276	1	1	.073974	1	1	.1627142	1	1	.1246784	1	1	.8606395	1	1	.1647254	1	1	.0898584	.000518		0	.000962		0	.0021831		0	1	1	.341009	1	1	.0615792	.0012916		0	1	1	.1156122	1	1	.3472059	1	1	.2810385	1	1	.7307515	1	1	.0160848	1	1	.0444144	1	1	.1700479	1	1	.1712524	1	1	.0291407	1	1	.546643	1	1	.1568323	1	1	.1559137	1	1	.2745695	1	1	1	1
41	1	1	1	.0757824	1	1	.2126912	.0033214		0	1	1	.0654364	1	1	.3378544	1	1	.18038	1	1	.17419	1	1	.1753627	1	1	.1506338	1	1	.1229118	1	1	.0835181	1	1	.182522	1	1	.1402452	1	1	.893126	1	1	.1847563	1	1	.1013275	.0005876		0	.0010913		0	.0024762		0	1	1	.3770398	1	1	.0695803	.001465		0	1	1	.1301439	1	1	.3836731	1	1	.3123372	1	1	.7743616	1	1	.0182297	1	1	.0502473	1	1	.1906264	1	1	.191976	1	1	.033	1	1	.5924563	1	1	.1759958	1	1	.1749522	1	1	.30525	1	1	1	1
42	1	1	1	.0856017	1	1	.2378141	.0037709		0	1	1	.0739653	1	1	.3738487	1	1	.202208	1	1	.1953763	1	1	.1966662	1	1	.1692364	1	1	.1383913	1	1	.0942942	1	1	.2045636	1	1	.1576772	1	1	.9210613	1	1	.2070388	1	1	.1142433	.0006673		0	.0012392		0	.0028115		0	1	1	.4157715	1	1	.0786306	.0016635		0	1	1	.146443	1	1	.4228181	1	1	.3464103	1	1	.8155739	1	1	.0206718	1	1	.056862	1	1	.2134925	1	1	.215001	1	1	.0373867	1	1	.6391183	1	1	.1973383	1	1	.1961583	1	1	.338681	1	1	1	1
43	1	1	1	.0964503	1	1	.2649474	.0042742		0	1	1	.0834028	1	1	.4117546	1	1	.2259154	1	1	.2184122	1	1	.2198247	1	1	.1895438	1	1	.155371	1	1	.1061872	1	1	.2284932	1	1	.1767383	1	1	.9437371	1	1	.231221	1	1	.1284593	.0007565		0	.0014048		0	.003187		0	1	1	.4562115	1	1	.0886398	.0018859		0	1	1	.1642959	1	1	.4636244	1	1	.3824947	1	1	.8527836	1	1	.023393	1	1	.0641978	1	1	.2382787	1	1	.2399551	1	1	.0422652	1	1	.6849593	1	1	.220531	1	1	.2192076	1	1	.3741314	1	1	1	1
44	1	1	1	.1081475	1	1	.2934813	.0048241		0	1	1	.0935963	1	1	.4505146	1	1	.2509969	1	1	.2428129	1	1	.2443503	1	1	.211152	1	1	.1735343	1	1	.1189956	1	1	.2538006	1	1	.1970572	1	1	.9611343	1	1	.256784	1	1	.1437272	.000854		0	.0015858		0	.0035973		0	1	1	.4971755	1	1	.0994442	.0021288		0	1	1	.1833608	1	1	.5048873	1	1	.4196202	1	1	.8848904	1	1	.026355	1	1	.0721396	1	1	.2644492	1	1	.2662952	1	1	.0475639	1	1	.7283728	1	1	.2450842	1	1	.2436162	1	1	.4106666	1	1	1	1
45	1	1	1	.1204123	1	1	.3226094	.0054073		0	1	1	.1043044	1	1	.4888948	1	1	.2767608	1	1	.2679098	1	1	.269571	1	1	.2334882	1	1	.1924171	1	1	.1324089	1	1	.2797886	1	1	.2181017	1	1	.9737776	1	1	.283021	1	1	.1596729	.0009575		0	.0017779		0	.0040325		0	1	1	.5373325	1	1	.1107867	.0023866		0	1	1	.203142	1	1	.5452615	1	1	.4566256	1	1	.9113737	1	1	.0294927	1	1	.0805019	1	1	.2912784	1	1	.2932875	1	1	.0531639	1	1	.7679548	1	1	.2703248	1	1	.2687184	1	1	.4471607	1	1	1	1
46	1	1	1	.1328323	1	1	.3512982	.0060036		0	1	1	.1151693	1	1	.5254991	1	1	.3022935	1	1	.2928147	1	1	.294595	1	1	.255774	1	1	.2113701	1	1	.1459748	1	1	.3055381	1	1	.2391406	1	1	.9825052	1	1	.3090025	1	1	.1757603	.0010634		0	.0019744		0	.0044775		0	1	1	.5752367	1	1	.122288	.0026502		0	1	1	.2229519	1	1	.5832959	1	1	.4921631	1	1	.9322454	1	1	.0327047	1	1	.0890055	1	1	.3178173	1	1	.3199737	1	1	.0588824	1	1	.8025876	1	1	.2953606	1	1	.2936304	1	1	.4822967	1	1	1	1
47	1	1	1	.1448194	1	1	.3782352	.0065851		0	1	1	.1256761	1	1	.5587562	1	1	.3264037	1	1	.316363	1	1	.3182539	1	1	.2769667	1	1	.2295022	1	1	.1590521	1	1	.3298522	1	1	.2591866	1	1	.9882382	1	1	.333521	1	1	.1912399	.0011666		0	.002166		0	.0049115		0	1	1	.6093264	1	1	.1334037	.0029073		0	1	1	.2418549	1	1	.6174353	1	1	.5246758	1	1	.9479096	1	1	.0358387	1	1	.0972444	1	1	.3428395	1	1	.3451163	1	1	.064449	1	1	.8314492	1	1	.3190237	1	1	.3171935	1	1	.5145415	1	1	1	1
48	1	1	1	.1555518	1	1	.4017507	.0071169		0	1	1	.1351007	1	1	.5868659	1	1	.3475426	1	1	.3370343	1	1	.3390235	1	1	.2956809	1	1	.2456064	1	1	.1707495	1	1	.3511766	1	1	.2769192	1	1	.9918072	1	1	.3550131	1	1	.2050796	.0012612		0	.0023414		0	.0053086		0	1	1	.6378782	1	1	.1433703	.0031426		0	1	1	.2585922	1	1	.6459746	1	1	.5523397	1	1	.9589688	1	1	.0386748	1	1	.1046432	1	1	.3647618	1	1	.367119	1	1	.0694757	1	1	.8539354	1	1	.3397906	1	1	.3378938	1	1	.5420846	1	1	1	1
49	1	1	1	.1639145	1	1	.4197183	.0075591		0	1	1	.1424561	1	1	.6076901	1	1	.36371	1	1	.3528599	1	1	.35493	1	1	.3101	1	1	.2580786	1	1	.1798616	1	1	.3675043	1	1	.2905996	1	1	.9938512	1	1	.3714648	1	1	.2158915	.0013398		0	.0024872		0	.0056387		0	1	1	.6588942	1	1	.1511496	.0033383		0	1	1	.2715009	1	1	.6669449	1	1	.5729574	1	1	.9660098	1	1	.0409064	1	1	.1104146	1	1	.3815489	1	1	.3839303	1	1	.073426	1	1	.8694817	1	1	.3556893	1	1	.3537692	1	1	.5627329	1	1	1	1
